Date,Region_Name,Area_Code,Detached_Average_Price,Detached_Index,Detached_Monthly_Change,Detached_Annual_Change,Semi_Detached_Average_Price,Semi_Detached_Index,Semi_Detached_Monthly_Change,Semi_Detached_Annual_Change,Terraced_Average_Price,Terraced_Index,Terraced_Monthly_Change,Terraced_Annual_Change,Flat_Average_Price,Flat_Index,Flat_Monthly_Change,Flat_Annual_Change
01/08/2007,Outer London,E13000002,528736.7965,73.55192129,1.87833719,13.80255549,335232.2168,74.48843103,1.46225729,12.72914253,262297.8396,75.00102364,1.581638356,13.3256274,217065.3582,81.0816442,0.98433974,12.61988499
01/08/2007,London,E12000007,546248.3639,73.47273994,-0.275818181,14.14903381,350162.3283,74.20198088,-0.233842817,13.35929492,298971.1145,73.10690665,0.998572364,15.91297221,269035.1615,74.35202537,0.803936169,16.91315399
01/08/2007,Merton,E09000024,804333.5692,66.7735853,3.287791868,21.41379871,448457.2856,70.225105,3.088969696,18.49194203,314864.2842,70.59410581,3.104762938,18.68698299,250309.8793,77.48254391,2.458173095,17.81680506
01/08/2007,Wandsworth,E09000032,994029.1564,65.68107709,3.292309966,22.76082288,695234.0056,66.50697693,3.143763654,21.5327146,491986.1562,66.06677059,3.117191352,21.56343749,347238.5447,72.9061197,2.325182676,19.92742014
01/09/2007,Outer London,E13000002,537582.0079,74.78236769,1.672894991,14.31435203,339536.9512,75.44494085,1.284105216,13.09282995,265120.8611,75.80823388,1.07626563,13.64513307,219518.6308,81.99802894,1.130199991,13.04273461
01/09/2007,London,E12000007,552891.1406,74.3662218,1.216072612,14.42816963,351708.6071,74.52964877,0.441589141,13.40698333,297548.3895,72.75901008,-0.475873741,15.40221484,270505.741,74.75844275,0.546612383,16.99374207
01/09/2007,Wandsworth,E09000032,1020861.244,67.45402348,2.69932599,24.26640312,710216.8364,67.94025374,2.155077373,22.55791044,500938.9101,67.2689986,1.819716637,22.22341576,353024.032,74.12083921,1.666142035,20.86577458
01/09/2007,Merton,E09000024,821679.7312,68.21361649,2.156588094,21.56110092,455764.1088,71.36929965,1.629324232,18.21932528,318909.2627,71.50100968,1.284673651,18.22657404,253526.7955,78.47832903,1.285173502,17.35963338
01/10/2007,Outer London,E13000002,540358.0142,75.16853449,0.516387505,14.09439721,339753.5625,75.49307178,0.06379609,12.52256023,265596.3679,75.94419955,0.179354744,13.38981891,220565.0419,82.38890076,0.476684418,12.71876573
01/10/2007,London,E12000007,555873.0268,74.76729825,0.539326096,15.03921607,351537.7092,74.49343424,-0.048590767,12.95972804,297590.9945,72.76942821,0.014318677,14.79743755,270657.5352,74.80039344,0.056114983,16.14390036
01/10/2007,Merton,E09000024,828927.3807,68.81529663,0.882052849,22.88547495,458417.1905,71.78475268,0.582117284,19.46685762,321330.752,72.04391939,0.759303549,19.68642835,256398.6447,79.36729985,1.132759616,18.92264371
01/10/2007,Wandsworth,E09000032,1017870.626,67.25641658,-0.292950489,23.43566414,707360.3777,67.66700123,-0.402195294,22.00560537,500102.9597,67.15674231,-0.166876708,22.02843092,354598.7766,74.45147219,0.446072916,20.80706461
01/11/2007,Outer London,E13000002,545377.5277,75.86679281,0.928923679,14.62044102,341590.6859,75.90127967,0.540722322,12.63681432,265815.3262,76.00680813,0.082440245,13.01242552,221779.0791,82.84238687,0.550421361,12.91300252
01/11/2007,London,E12000007,560486.0794,75.38777353,0.829875227,15.59212922,354893.8242,75.20461978,0.954695597,13.5110847,296951.6244,72.61308412,-0.214848585,14.15573155,268478.6152,74.19821521,-0.805046865,15.93246552
01/11/2007,Merton,E09000024,814857.9799,67.64729325,-1.697301967,19.36909635,447144.4954,70.01953172,-2.459047204,15.06247709,312268.3155,70.01207699,-2.820282982,15.02077438,250364.7236,77.49952079,-2.353335771,14.7704419
01/11/2007,Wandsworth,E09000032,1015314.839,67.08754145,-0.25109148,23.28126372,699474.099,66.91258969,-1.114888393,20.62933994,492636.0969,66.15404842,-1.493065119,20.38626726,351555.6616,73.81254051,-0.858185424,19.70906686
01/12/2007,Outer London,E13000002,545600.0342,75.8977454,0.040798605,14.10867597,342366.5977,76.07368689,0.227146659,12.18382291,265814.7971,76.00665685,-0.000199044,11.97331824,222895.8257,83.25953153,0.503540121,12.48112035
01/12/2007,London,E12000007,551708.8553,74.20719937,-1.56600216,12.30463605,352333.2438,74.66201389,-0.721506066,11.33659534,296304.7711,72.45491015,-0.217831221,11.9327393,270328.8889,74.70956695,0.689169858,13.49783403
01/12/2007,Wandsworth,E09000032,992981.9301,65.61188098,-2.199604335,18.30442113,686293.7993,65.65174532,-1.884315613,16.21581104,485155.8079,65.14955158,-1.518420812,16.35232084,347306.2008,72.92032476,-1.208759032,15.93528999
01/12/2007,Merton,E09000024,805454.4796,66.86664023,-1.154004817,16.59505023,444568.0829,69.61608452,-0.576192376,13.15095559,311448.8126,69.82834045,-0.262435489,13.24799852,250193.7118,77.44658469,-0.068305068,13.26982011
01/01/2008,Outer London,E13000002,547912.0584,76.21936823,0.423758075,13.59858679,343404.5233,76.30431344,0.303162059,11.59726541,266545.3097,76.21553845,0.274820147,11.15033136,223372.7616,83.43768407,0.213972554,11.87701038
01/01/2008,London,E12000007,562436.1453,75.65006573,1.944375173,13.28589552,354014.5249,75.01828977,0.477184936,10.75836423,298253.8777,72.93152193,0.657804667,11.14303302,269577.8217,74.50199791,-0.277834616,11.88738489
01/01/2008,Wandsworth,E09000032,986882.382,65.20884966,-0.614265769,15.6722895,678903.2129,64.94475234,-1.076883756,13.16399629,478659.5154,64.27719154,-1.339011585,13.11861687,342751.7266,71.96406849,-1.311371386,12.99446219
01/01/2008,Merton,E09000024,815551.7765,67.70489035,1.253614842,15.2089087,448310.5704,70.20213049,0.84182552,11.41084746,313473.068,70.28218836,0.649948011,11.40512132,251812.2462,77.9475963,0.646912468,11.57236597
01/02/2008,Outer London,E13000002,545328.0773,75.85991383,-0.471605066,11.86243813,342222.4209,76.04165088,-0.344230293,10.15987138,265833.7953,76.01208916,-0.266939387,9.897459966,222425.0159,83.0836673,-0.424288827,9.725120903
01/02/2008,London,E12000007,552961.2166,74.37564732,-1.684623009,10.21103862,351217.026,74.42547911,-0.790221502,8.834234137,294639.3043,72.04765636,-1.211911601,9.470752056,267321.7251,73.87849076,-0.836899906,9.057629653
01/02/2008,Wandsworth,E09000032,970681.8394,64.13838902,-1.641587982,10.49813303,671243.4956,64.21201396,-1.128248781,9.061485133,472939.6551,63.50909534,-1.194974732,9.192320193,338369.7494,71.04402962,-1.278469787,8.417270207
01/02/2008,Merton,E09000024,821291.8493,68.18141559,0.7038269,13.91254238,453960.9775,71.08694258,1.260377834,11.47650912,317276.7324,71.13498844,1.213394309,11.59820867,254181.3791,78.68095309,0.940833108,10.85105452
01/03/2008,Outer London,E13000002,543934.0655,75.66599456,-0.255628115,10.4559188,341195.9125,75.81356122,-0.299953591,8.887550391,266112.9212,76.09190196,0.105000136,9.067747607,220281.2378,82.2828898,-0.9638206,8.100214186
01/03/2008,London,E12000007,547952.0457,73.70189243,-0.905881043,8.174533122,349567.7136,74.07597764,-0.469599228,7.403016338,294811.1753,72.08968367,0.058332654,7.520299934,264225.6917,73.02285406,-1.158167535,7.216383793
01/03/2008,Merton,E09000024,828003.3187,68.73858352,0.817184467,13.38330612,457965.9671,71.71409443,0.882232133,11.4157169,319674.7672,71.67263952,0.755818054,11.33538233,254543.494,78.79304447,0.142463164,10.22642847
01/03/2008,Wandsworth,E09000032,982405.6479,64.91304674,1.207791054,11.56421711,682006.6363,65.2416298,1.603462933,10.34335336,479781.1707,64.42781395,1.446593762,10.28515178,341834.4606,71.77147954,1.023942372,9.281748818
01/04/2008,Outer London,E13000002,542283.7793,75.43642529,-0.303398199,9.021512179,339651.0697,75.47029791,-0.452772957,7.254782091,265102.4762,75.80297695,-0.379705324,7.264282271,218374.5201,81.57066284,-0.865583316,5.914275638
01/04/2008,London,E12000007,557690.1834,75.01171357,1.777187942,8.796462732,349515.465,74.06490577,-0.014946637,5.649663845,294697.3774,72.06185687,-0.038600257,4.997695182,265190.8084,73.28957898,0.36526225,5.645816162
01/04/2008,Wandsworth,E09000032,966950.8468,63.89186143,-1.573158813,6.143326747,674128.8602,64.48803164,-1.155087884,5.400534169,474728.1598,63.74926618,-1.053190738,5.047972723,336483.6996,70.64803507,-1.565307666,4.059342809
01/04/2008,Merton,E09000024,824306.4753,68.43168164,-0.446476885,10.93031466,457987.0138,71.71739018,0.004595682,9.921168454,320159.4864,71.78131592,0.151628852,9.607939736,253246.0252,78.39141756,-0.509723815,8.065086269
01/05/2008,Outer London,E13000002,541250.0767,75.2926282,-0.190620239,7.889449474,339438.5385,75.4230736,-0.062573381,6.018323928,265001.1474,75.77400315,-0.038222522,5.717587065,217955.4778,81.41413557,-0.191891616,4.592256725
01/05/2008,London,E12000007,550049.8984,73.98406258,-1.369987353,6.742769233,350758.3696,74.32828643,0.355607906,4.985765283,295286.0219,72.20579712,0.19974541,4.541733959,266306.0785,73.59780111,0.42055383,3.965471139
01/05/2008,Wandsworth,E09000032,971155.933,64.16971504,0.43488107,4.905271214,676758.6018,64.73959609,0.390094787,3.852682575,476846.5688,64.03373849,0.446236212,3.104645783,336582.3608,70.66874994,0.029321236,2.147668646
01/05/2008,Merton,E09000024,825147.9885,68.50154178,0.102087422,9.435273339,456119.1179,71.42489146,-0.407849089,7.760373902,319016.4325,71.52503769,-0.357026378,7.09677572,251968.124,77.99584773,-0.504608592,5.799723925
01/06/2008,Outer London,E13000002,539545.696,75.05553391,-0.314897083,6.303434051,337877.828,75.07628451,-0.459791774,4.305141933,263699.8034,75.40189893,-0.491071078,3.887485278,217264.8365,81.15615645,-0.316872644,2.834595467
01/06/2008,London,E12000007,542549.7344,72.97525846,-1.363542484,3.346728615,344893.7667,73.08553381,-1.67197803,2.192910811,291895.9705,71.37683352,-1.14805684,2.106355525,260848.3981,72.08948677,-2.049401364,0.745739027
01/06/2008,Merton,E09000024,829443.1595,68.85811519,0.520533413,7.871512086,455486.6815,71.32585658,-0.138655968,5.691094353,318619.1522,71.4359655,-0.124532882,5.023833318,251437.9082,77.83172131,-0.21042969,3.550285269
01/06/2008,Wandsworth,E09000032,958904.0066,63.3601616,-1.261581793,2.243653676,666290.9602,63.73824807,-1.546731958,1.147858667,469167.7206,63.00257797,-1.610339408,0.270732352,330496.0172,69.39086275,-1.808277628,-0.863101808
01/07/2008,Outer London,E13000002,535353.9733,74.47242856,-0.776898541,3.153351482,335648.6079,74.58095292,-0.659771053,1.588283303,261067.8149,74.64931237,-0.998100274,1.105279426,215140.2509,80.36254803,-0.977878266,0.088730722
01/07/2008,London,E12000007,546197.2406,73.46586364,0.672289748,-0.285151342,343507.8525,72.79184836,-0.401838011,-2.129796287,288803.7106,70.62068837,-1.059370547,-2.436185147,262733.6097,72.61049413,0.722723071,-1.557172401
01/07/2008,Wandsworth,E09000032,960445.0866,63.46198939,0.160712644,-0.197503315,666458.1075,63.75423759,0.025086226,-1.125380859,467353.5745,62.75896385,-0.386673245,-2.0456422,328859.2815,69.04721412,-0.495236134,-3.090867716
01/07/2008,Merton,E09000024,821796.5188,68.22331187,-0.921900512,5.530281263,448173.8715,70.18072445,-1.605493702,3.023819986,312469.338,70.0571472,-1.930145815,2.320519136,246749.068,76.38030729,-1.864810383,1.000642864
01/08/2008,Outer London,E13000002,529688.7669,73.68434871,-1.058216937,0.180046181,330837.5574,73.5119399,-1.433359293,-1.310929918,257310.4393,73.57493442,-1.439233554,-1.901426348,211790.8761,79.11143724,-1.55683316,-2.429905046
01/08/2008,London,E12000007,532325.8642,71.60010421,-2.539627709,-2.548749002,335791.0538,71.15660179,-2.246469354,-4.104174921,281308.4017,68.78787302,-2.595295221,-5.907832552,253968.4125,70.18809642,-3.336153725,-5.600289875
01/08/2008,Merton,E09000024,816876.5752,67.81487154,-0.598681473,1.559428393,443219.0816,69.40484087,-1.105550818,-1.168049693,308679.3877,69.20742191,-1.212903077,-1.964305498,243506.8709,75.37669657,-1.313965285,-2.717834539
01/08/2008,Wandsworth,E09000032,933519.4115,61.68285914,-2.803458045,-6.08732093,646115.8046,61.8082668,-3.052300305,-7.064988281,452516.7688,60.76659104,-3.174642617,-8.022458944,318159.0826,66.80060297,-3.253731777,-8.374491401
01/09/2008,Outer London,E13000002,523408.0144,72.810641,-1.185743958,-2.636619775,324797.5814,72.16986024,-1.825662136,-4.341020844,251738.5708,71.98172327,-2.165426534,-5.047618735,207788.2822,77.61632584,-1.889880217,-5.343668815
01/09/2008,London,E12000007,524235.2568,70.51188293,-1.519859914,-5.18291609,326818.6654,69.25528649,-2.67201532,-7.076864534,274564.5861,67.13881907,-2.397303307,-7.724391805,250459.7434,69.21842148,-1.381537599,-7.410562693
01/09/2008,Wandsworth,E09000032,944741.551,62.42436879,1.202132421,-7.456419099,650123.6439,62.19166185,0.620297365,-8.461245831,455429.3649,61.15771144,0.643643801,-9.084849325,321332.1459,67.46681856,0.997319719,-8.977260264
01/09/2008,Merton,E09000024,796586.0838,66.13041013,-2.483911526,-3.053945034,430678.6558,67.44110263,-2.829396653,-5.50404311,299570.5696,67.16518053,-2.950899365,-6.064011083,237141.1462,73.40620885,-2.614186881,-6.463083807
01/10/2008,Outer London,E13000002,510963.7483,71.07953455,-2.377545953,-5.439776063,316270.1002,70.2750582,-2.625475569,-6.911910533,244724.055,69.97600388,-2.786428696,-7.858659001,203322.426,75.94816944,-2.149233909,-7.817474517
01/10/2008,London,E12000007,506701.6085,68.15353229,-3.344614474,-8.845800389,316157.6049,66.99612912,-3.262072094,-10.0643838,262928.6342,64.29349923,-4.237965281,-11.64765093,242805.423,67.10303172,-3.056108066,-10.2905364
01/10/2008,Wandsworth,E09000032,916240.7245,60.54115946,-3.016785538,-9.984559791,631450.5681,60.40537146,-2.872234541,-10.73141952,443827.8487,59.59979217,-2.547379929,-11.25270506,314537.6767,66.04025348,-2.114469171,-11.29758548
01/10/2008,Merton,E09000024,777894.5154,64.57868696,-2.346459327,-6.156494101,421706.0174,66.0360536,-2.083371971,-8.008245293,293551.2073,65.81561019,-2.009330331,-8.645155972,233145.7878,72.1694597,-1.684801838,-9.069024855
01/11/2008,Outer London,E13000002,498264.2069,69.31291706,-2.485409471,-8.638661927,307568.676,68.34160608,-2.751263623,-9.959876322,237327.5863,67.86106947,-3.022370932,-10.71711713,197306.4354,73.70098262,-2.958842636,-11.03469443
01/11/2008,London,E12000007,493046.4248,66.31685171,-2.694916186,-12.03235139,308780.1025,65.43278191,-2.333488851,-12.99366701,257811.2138,63.04214496,-1.946315391,-13.18073634,233135.1087,64.43049089,-3.982742295,-13.1643656
01/11/2008,Merton,E09000024,738069.4233,61.27251613,-5.119600575,-9.423550916,398894.6407,62.46396017,-5.409307845,-10.79066279,277637.1097,62.247592,-5.421233922,-11.09020803,220579.295,68.27954596,-5.389972089,-11.89681527
01/11/2008,Wandsworth,E09000032,899575.7365,59.44001031,-1.818843842,-11.39933135,619926.3607,59.302951,-1.825037137,-11.37250663,435587.5368,58.49323503,-1.856645964,-11.58026389,309566.1683,64.99643679,-1.580576451,-11.94391043
01/12/2008,Outer London,E13000002,484361.04,67.37886473,-2.79032021,-11.22415511,300470.9518,66.76449531,-2.307687614,-12.23707166,232304.0663,66.42465222,-2.116702937,-12.60679659,192376.3555,71.85942216,-2.498691875,-13.6922574
01/12/2008,London,E12000007,480437.2463,64.6208633,-2.557401874,-12.91833696,303686.0705,64.35331895,-1.649728054,-13.80714824,253947.9979,62.09747925,-1.498466951,-14.29500207,228422.2389,63.12801645,-2.021518726,-15.50209828
01/12/2008,Merton,E09000024,726244.9494,60.29088047,-1.602081525,-9.834141118,393003.1776,61.54140048,-1.476947171,-11.59887704,273895.2426,61.40864718,-1.34775467,-12.05770211,216549.8816,67.03225521,-1.826741425,-13.44711264
01/12/2008,Wandsworth,E09000032,847245.2199,55.9822398,-5.817244122,-14.67667294,585283.4388,55.98896464,-5.588231776,-14.71823883,411420.8901,55.24799676,-5.548057429,-15.19819335,291365.6534,61.17506116,-5.879361726,-16.10698203
01/01/2009,Outer London,E13000002,477179.1657,66.37980309,-1.482752269,-12.90953385,295474.7159,65.6543342,-1.662801619,-13.95724405,228600.5029,65.36566124,-1.594274035,-14.23578109,188945.9459,70.57804196,-1.783176321,-15.41227116
01/01/2009,London,E12000007,484980.0495,65.23188976,0.945556003,-13.77153592,300817.2571,63.74539623,-0.944664132,-15.02686021,250089.3801,61.15393788,-1.519451958,-16.14882528,229353.348,63.38534285,0.407626295,-14.92128449
01/01/2009,Merton,E09000024,740026.0771,61.4349522,1.897586708,-9.260687256,397514.9924,62.24791742,1.148035202,-11.33044398,276271.4865,61.94141264,0.867574017,-11.86755267,219450.3438,67.93008309,1.339396798,-12.8515999
01/01/2009,Wandsworth,E09000032,841611.9118,55.61001556,-0.664897006,-14.7201402,575398.0804,55.04331857,-1.68898653,-15.24593352,403424.6991,54.17422159,-1.943554937,-15.71781483,285979.5296,60.04419191,-1.848578864,-16.56365021
01/02/2009,Outer London,E13000002,467738.6487,65.06654445,-1.97840092,-14.22802747,291305.8756,64.72801996,-1.410895781,-14.87820265,225301.8928,64.42246194,-1.4429584,-15.24708418,187506.4444,70.04033687,-0.761858899,-15.6990307
01/02/2009,London,E12000007,465160.2706,62.56604477,-4.086720461,-15.87831901,296379.5841,62.80502059,-1.475205584,-15.61354884,247380.0689,60.49143455,-1.083337153,-16.03969149,226949.4775,62.72099608,-1.048107868,-15.10249406
01/02/2009,Wandsworth,E09000032,840520.9648,55.53793058,-0.129625901,-13.40922117,576110.7799,55.11149632,0.123861984,-14.17260896,403985.8869,54.24958117,0.139105967,-14.57982376,286935.5941,60.24492699,0.334312244,-15.20057728
01/02/2009,Merton,E09000024,749559.0438,62.22635318,1.288193358,-8.734143108,405940.8547,63.56734535,2.119633846,-10.57802876,281410.196,63.09353632,1.860021642,-11.30449627,225459.617,69.79023252,2.738329395,-11.29971133
01/03/2009,Outer London,E13000002,460929.3477,64.11931102,-1.455791825,-15.26006975,287181.0618,63.81148839,-1.415973441,-15.83103686,221269.4612,63.26943491,-1.789790383,-16.85128997,185687.2424,69.36080012,-0.970207711,-15.7044675
01/03/2009,London,E12000007,460766.4426,61.97505613,-0.944583671,-15.91117394,291834.1241,61.84180407,-1.533661655,-16.5157099,244007.2915,59.66669494,-1.363399001,-17.23268587,225465.8646,62.31097674,-0.653719434,-14.66921207
01/03/2009,Wandsworth,E09000032,846680.2918,55.94491183,0.732798735,-13.81561236,580909.3114,55.57053001,0.832918207,-14.82351043,407228.1885,54.68497634,0.802577933,-15.1220987,290628.2866,61.02024379,1.286941224,-14.97981623
01/03/2009,Merton,E09000024,740028.7392,61.4351732,-1.271454831,-10.62490663,401164.1529,62.81934906,-1.176698954,-12.40306447,277554.6094,62.22909503,-1.37009486,-13.17594072,224291.4674,69.42863589,-0.518119256,-11.88481628
01/04/2009,Outer London,E13000002,451822.8105,62.8525119,-1.975690463,-16.68148158,284244.2251,63.15892476,-1.02264287,-16.31287208,218884.1785,62.58739102,-1.077999034,-17.43412524,183692.3907,68.61565193,-1.07430737,-15.8819488
01/04/2009,London,E12000007,456682.7608,61.42578347,-0.886280215,-18.11174476,291883.4121,61.85224856,0.016889052,-16.48912812,243875.0424,59.63435627,-0.054198865,-17.2456014,222091.9491,61.37854302,-1.496419683,-16.25201854
01/04/2009,Wandsworth,E09000032,827567.5328,54.68202474,-2.257376149,-14.41472589,578167.1007,55.30820661,-0.472054878,-14.23492825,408166.4875,54.8109766,0.230411115,-14.02100779,290381.449,60.96841783,-0.084932411,-13.70118394
01/04/2009,Merton,E09000024,698561.6463,57.99268794,-5.603443576,-15.25462103,382567.7977,59.90729691,-4.635597461,-16.46754468,265345.166,59.49167836,-4.398933747,-17.12094213,214189.9077,66.30173359,-4.503764568,-15.42220353
01/05/2009,Outer London,E13000002,450906.5996,62.72505894,-0.202781024,-16.69163312,284174.187,63.14336232,-0.024640131,-16.28110696,218919.5243,62.59749775,0.01614819,-17.38921642,182837.9952,68.29650479,-0.465122938,-16.11222755
01/05/2009,London,E12000007,462317.139,62.18363142,1.233761961,-15.94996375,295984.5391,62.72130762,1.405056535,-15.61582994,248103.093,60.66823442,1.733695495,-15.97872077,227051.7955,62.74927324,2.233240071,-14.74028804
01/05/2009,Merton,E09000024,690376.5404,57.3131827,-1.17170846,-16.33300329,378510.6965,59.27198477,-1.060492078,-17.01494596,263594.78,59.0992333,-0.659663788,-17.37266388,211487.7305,65.46528412,-1.261580086,-16.06568038
01/05/2009,Wandsworth,E09000032,842606.8048,55.67575372,1.817286377,-13.23671347,591170.4537,56.55212404,2.249064839,-12.64677655,419201.9426,56.29288187,2.703665137,-12.08871574,295839.2029,62.1143265,1.879511906,-12.10495933
01/06/2009,Outer London,E13000002,453159.6196,63.03847376,0.499664448,-16.01089157,286473.55,63.65427964,0.809138606,-15.2138654,221291.363,63.2756975,1.083429493,-16.08209025,183351.8642,68.48845315,0.281051511,-15.60904785
01/06/2009,London,E12000007,468537.3596,63.02027768,1.34544452,-13.64158345,299623.4117,63.49241159,1.229413086,-13.12588378,254191.3013,62.15697382,2.453902636,-12.91715988,229060.9389,63.30453109,0.884883314,-12.18618148
01/06/2009,Merton,E09000024,674094.0844,55.96145749,-2.358489179,-18.72932139,370834.8279,58.07000034,-2.027913242,-18.584924,258936.4031,58.05480251,-1.767249319,-18.73168914,206013.5731,63.77077794,-2.58840423,-18.06582603
01/06/2009,Wandsworth,E09000032,876885.7446,57.94075538,4.06820116,-8.55333395,618354.0756,59.15254419,4.598271414,-7.194587265,440349.9329,59.13275736,5.044821649,-6.142321051,308004.5184,64.66855317,4.112137758,-6.805376653
01/07/2009,Outer London,E13000002,461666.8237,64.22190038,1.877308501,-13.76419217,292100.6569,64.90461998,1.964267522,-12.97426831,225604.1082,64.50887694,1.948899013,-13.58409757,185029.5442,69.11512641,0.915005718,-13.99584993
01/07/2009,London,E12000007,484437.0689,65.15885655,3.39347738,-11.30730203,310206.9246,65.73513605,3.532271669,-9.69437164,261257.9878,63.88497885,2.780066216,-9.537870104,233070.86,64.41273475,1.750591381,-11.29004763
01/07/2009,Merton,E09000024,693913.1302,57.60678077,2.940100827,-15.561442,382049.8775,59.82619444,3.02427085,-14.75409394,266676.7449,59.79022483,2.98928297,-14.65506773,209669.8407,64.90256272,1.774770227,-15.02709923
01/07/2009,Wandsworth,E09000032,909505.3086,60.09611278,3.719933201,-5.303767877,638174.0906,61.04855224,3.205285725,-4.243930202,453518.4631,60.90110439,2.990469439,-2.960309325,313450.1773,65.81192238,1.768045126,-4.685622418
01/08/2009,Outer London,E13000002,471148.7724,65.54092254,2.053851025,-11.05177193,297905.0124,66.19434486,1.987107976,-9.954294566,230098.1336,65.79389137,1.991996274,-10.57567107,187318.8772,69.97027384,1.237279701,-11.55479373
01/08/2009,London,E12000007,491850.4487,66.15598782,1.53030812,-7.603503446,314235.5486,66.58883119,1.298689232,-6.41932089,263937.9245,64.54029928,1.025781706,-6.174887462,234399.6932,64.77997834,0.570141283,-7.705178446
01/08/2009,Wandsworth,E09000032,910777.455,60.18017062,0.139872341,-2.436152509,636626.6788,60.90052485,-0.242474867,-1.468641653,451777.298,60.6672906,-0.38392374,-0.163412893,310386.066,65.16858232,-0.977543325,-2.443122635
01/08/2009,Merton,E09000024,727925.2269,60.43037254,4.901492031,-10.88920297,398820.0114,62.45227377,4.389514265,-10.01740947,278300.0667,62.39623018,4.358580952,-9.841707056,216633.2972,67.05807622,3.321153144,-11.03606383
01/09/2009,Outer London,E13000002,480471.6504,66.83781656,1.978754596,-8.203230127,303307.1933,67.39470676,1.813390417,-6.61654805,233932.6494,66.89032665,1.666469726,-7.073179674,189582.3893,70.81577626,1.208373744,-8.761751475
01/09/2009,London,E12000007,497219.6476,66.87816801,1.091632397,-5.153336945,316791.331,67.13042035,0.813333334,-3.068164539,267705.2867,65.46152606,1.427366773,-2.498246214,241515.0322,66.74641228,3.035558189,-3.571316919
01/09/2009,Merton,E09000024,755222.7779,62.69654097,3.750048757,-5.192572005,412554.0517,64.60292324,3.443668802,-4.208382241,287457.1304,64.44928846,3.290356282,-4.043601238,222865.9362,68.98736773,2.877045713,-6.019710314
01/09/2009,Wandsworth,E09000032,916552.3259,60.56174871,0.634059498,-2.983802827,639179.8543,61.14476489,0.401047513,-1.683339744,452755.5605,60.79865738,0.216536433,-0.587095306,309310.0131,64.9426545,-0.346682117,-3.741341465
01/10/2009,Outer London,E13000002,487165.1541,67.76894157,1.39311106,-4.657589552,306955.2058,68.20529331,1.202745117,-2.94523397,236759.4877,67.69862827,1.20839837,-3.254509379,191242.6396,71.43593887,0.875740742,-5.941197279
01/10/2009,London,E12000007,504814.5172,67.89971045,1.527467729,-0.372426532,321627.943,68.15533411,1.526750103,1.730256673,270498.0319,66.14443139,1.04321632,2.878879175,240657.7067,66.50947713,-0.354978115,-0.884542138
01/10/2009,Merton,E09000024,763743.5396,63.40391143,1.128244802,-1.819138136,415460.8839,65.05811173,0.704594256,-1.480921129,289288.0473,64.85978896,0.636935651,-1.452271323,223774.5145,69.26861495,0.407679303,-4.019490741
01/10/2009,Wandsworth,E09000032,931299.0262,61.53614584,1.608931627,1.643487484,648126.8114,62.00064229,1.399755806,2.640942006,457810.4902,61.47746283,1.116480987,3.150465119,312520.6421,65.61675738,1.037997111,-0.641269648
01/11/2009,Outer London,E13000002,490435.6937,68.22390229,0.671341039,-1.571157038,308302.0482,68.50456102,0.438774902,0.238441769,238577.152,68.21836828,0.767726071,0.526515147,191542.8067,71.54806197,0.156956155,-2.921155971
01/11/2009,London,E12000007,501064.4627,67.39531208,-0.742857909,1.626223711,318077.4333,67.40295491,-1.103918299,3.010987667,270130.0602,66.05445188,-0.136034897,4.778243068,238347.0771,65.87089891,-0.960131164,2.235599942
01/11/2009,Wandsworth,E09000032,941054.713,62.18075874,1.047535386,4.610948783,653742.0343,62.53780171,0.866377195,5.454788779,463586.6991,62.25312585,1.261703036,6.427907111,315077.2806,66.15354858,0.818070295,1.780269583
01/11/2009,Merton,E09000024,759509.8677,63.05244351,-0.554331612,2.904936006,413597.5527,64.7663278,-0.44849738,3.685913645,289114.0792,64.82078445,-0.060136657,4.133802387,222515.3034,68.87883059,-0.562714232,0.877692758
01/12/2009,Outer London,E13000002,492643.6577,68.53104943,0.450204589,1.710009068,311028.5618,69.11039097,0.884364405,3.51368741,241199.6819,68.96825026,1.099237631,3.829298237,192847.332,72.03534866,0.68106204,0.244820366
01/12/2009,London,E12000007,502617.183,67.6041596,0.309884337,4.616614726,323927.0642,68.64253486,1.839058764,6.665104415,273328.1138,66.83646657,1.183894003,7.631529299,241063.2861,66.62156524,1.139602379,5.534070263
01/12/2009,Merton,E09000024,757164.4331,62.85773191,-0.308808967,4.25744561,414199.9275,64.86065526,0.145642742,5.393531434,290162.9488,65.05594612,0.362787449,5.939389825,222164.7573,68.77032025,-0.157538008,2.592878664
01/12/2009,Wandsworth,E09000032,930738.6249,61.49911698,-1.096226182,9.854691773,648859.7082,62.07075213,-0.746827625,10.86247536,460288.7909,61.8102635,-0.711389738,11.87783652,312089.6734,65.52627131,-0.948214095,7.112718921
01/01/2010,Outer London,E13000002,499242.1647,69.44895956,1.339407668,4.623629976,315218.331,70.04135559,1.347068951,6.681998146,244376.4943,69.87662291,1.317088154,6.901118398,193836.173,72.40471602,0.512758477,2.588161993
01/01/2010,London,E12000007,525410.1251,70.66990774,4.534851346,8.336440967,335145.0251,71.01970354,3.463113202,11.41150223,283569.3949,69.34074991,3.746881711,13.38721972,249180.1195,68.86477763,3.367096501,8.644640129
